"Notes","Year","Year Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Five-Year Age Groups","Five-Year Age Groups Code","Sex","Sex Code","Race","Race Code",Deaths,Population,Crude Rate
,"2017","2017","Renal failure","N17-N19","65-69 years","65-69","Male","M","White","2106-3",908,6688020,13.6
,"2017","2017","Renal failure","N17-N19","70-74 years","70-74","Female","F","American Indian or Alaska Native","1002-5",13,55792,Unreliable
,"2017","2017","Renal failure","N17-N19","70-74 years","70-74","Female","F","Asian or Pacific Islander","A-PI",37,335117,11.0
,"2017","2017","Renal failure","N17-N19","70-74 years","70-74","Female","F","Black or African American","2054-5",135,694054,19.5
,"2017","2017","Renal failure","N17-N19","70-74 years","70-74","Female","F","White","2106-3",860,5814830,14.8
,"2017","2017","Renal failure","N17-N19","70-74 years","70-74","Male","M","American Indian or Alaska Native","1002-5",13,48398,Unreliable
,"2017","2017","Renal failure","N17-N19","70-74 years","70-74","Male","M","Asian or Pacific Islander","A-PI",42,268715,15.6
,"2017","2017","Renal failure","N17-N19","70-74 years","70-74","Male","M","Black or African American","2054-5",155,504947,30.7
,"2017","2017","Renal failure","N17-N19","70-74 years","70-74","Male","M","White","2106-3",1024,5125212,20.0
,"2017","2017","Renal failure","N17-N19","75-79 years","75-79","Female","F","American Indian or Alaska Native","1002-5",12,35908,Unreliable
,"2017","2017","Renal failure","N17-N19","75-79 years","75-79","Female","F","Asian or Pacific Islander","A-PI",27,232521,11.6
,"2017","2017","Renal failure","N17-N19","75-79 years","75-79","Female","F","Black or African American","2054-5",146,481488,30.3
,"2017","2017","Renal failure","N17-N19","75-79 years","75-79","Female","F","White","2106-3",1006,4092528,24.6
,"2017","2017","Renal failure","N17-N19","75-79 years","75-79","Male","M","American Indian or Alaska Native","1002-5",13,29146,Unreliable
,"2017","2017","Renal failure","N17-N19","75-79 years","75-79","Male","M","Asian or Pacific Islander","A-PI",39,185035,21.1
,"2017","2017","Renal failure","N17-N19","75-79 years","75-79","Male","M","Black or African American","2054-5",136,318991,42.6
,"2017","2017","Renal failure","N17-N19","75-79 years","75-79","Male","M","White","2106-3",1039,3365644,30.9
,"2017","2017","Renal failure","N17-N19","80-84 years","80-84","Female","F","American Indian or Alaska Native","1002-5",10,22743,Unreliable
,"2017","2017","Renal failure","N17-N19","80-84 years","80-84","Female","F","Asian or Pacific Islander","A-PI",50,158034,31.6
,"2017","2017","Renal failure","N17-N19","80-84 years","80-84","Female","F","Black or African American","2054-5",134,333028,40.2
,"2017","2017","Renal failure","N17-N19","80-84 years","80-84","Female","F","White","2106-3",999,2942426,34.0
,"2017","2017","Renal failure","N17-N19","80-84 years","80-84","Male","M","Asian or Pacific Islander","A-PI",46,116010,39.7
,"2017","2017","Renal failure","N17-N19","80-84 years","80-84","Male","M","Black or African American","2054-5",128,192638,66.4
,"2017","2017","Renal failure","N17-N19","80-84 years","80-84","Male","M","White","2106-3",1016,2184161,46.5
,"2017","2017","Renal failure","N17-N19","85-89 years","85-89","Female","F","Asian or Pacific Islander","A-PI",42,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","85-89 years","85-89","Female","F","Black or African American","2054-5",110,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","85-89 years","85-89","Female","F","White","2106-3",1026,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","85-89 years","85-89","Male","M","Asian or Pacific Islander","A-PI",40,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","85-89 years","85-89","Male","M","Black or African American","2054-5",87,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","85-89 years","85-89","Male","M","White","2106-3",978,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","90-94 years","90-94","Female","F","Asian or Pacific Islander","A-PI",40,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","90-94 years","90-94","Female","F","Black or African American","2054-5",91,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","90-94 years","90-94","Female","F","White","2106-3",840,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","90-94 years","90-94","Male","M","Asian or Pacific Islander","A-PI",21,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","90-94 years","90-94","Male","M","Black or African American","2054-5",55,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","90-94 years","90-94","Male","M","White","2106-3",584,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","95-99 years","95-99","Female","F","Asian or Pacific Islander","A-PI",12,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","95-99 years","95-99","Female","F","Black or African American","2054-5",41,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","95-99 years","95-99","Female","F","White","2106-3",287,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","95-99 years","95-99","Male","M","Asian or Pacific Islander","A-PI",12,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","95-99 years","95-99","Male","M","Black or African American","2054-5",16,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","95-99 years","95-99","Male","M","White","2106-3",194,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","100+ years","100+","Female","F","White","2106-3",51,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","100+ years","100+","Male","M","White","2106-3",17,Not Applicable,Not Applicable
,"2018","2018","Other bacterial diseases","A30-A49","25-29 years","25-29","Female","F","White","2106-3",19,8468894,Unreliable
,"2018","2018","Other bacterial diseases","A30-A49","25-29 years","25-29","Male","M","White","2106-3",29,8925536,0.3
,"2018","2018","Other bacterial diseases","A30-A49","30-34 years","30-34","Female","F","Black or African American","2054-5",12,1678397,Unreliable
,"2018","2018","Other bacterial diseases","A30-A49","30-34 years","30-34","Female","F","White","2106-3",40,8142671,0.5
,"2018","2018","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","Black or African American","2054-5",11,1601132,Unreliable
,"2018","2018","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","White","2106-3",42,8508604,0.5
,"2018","2018","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","Black or African American","2054-5",17,1620345,Unreliable
,"2018","2018","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","White","2106-3",74,8060580,0.9
,"2018","2018","Other bacterial diseases","A30-A49","35-39 years","35-39","Male","M","Black or African American","2054-5",17,1479993,Unreliable
,"2018","2018","Other bacterial diseases","A30-A49","35-39 years","35-39","Male","M","White","2106-3",82,8302978,1.0
,"2018","2018","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","Black or African American","2054-5",21,1464041,1.4
,"2018","2018","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","White","2106-3",79,7452559,1.1
,"2018","2018","Other bacterial diseases","A30-A49","40-44 years","40-44","Male","M","Black or African American","2054-5",29,1301727,2.2
,"2018","2018","Other bacterial diseases","A30-A49","40-44 years","40-44","Male","M","White","2106-3",126,7590603,1.7
,"2018","2018","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","Black or African American","2054-5",37,1500523,2.5
,"2018","2018","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","White","2106-3",152,8019514,1.9
,"2018","2018","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","Asian or Pacific Islander","A-PI",10,725282,Unreliable
,"2018","2018","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","Black or African American","2054-5",40,1323108,3.0
,"2018","2018","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","White","2106-3",200,8072598,2.5
,"2018","2018","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","American Indian or Alaska Native","1002-5",11,135586,Unreliable
,"2018","2018","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","Asian or Pacific Islander","A-PI",10,703447,Unreliable
,"2018","2018","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","Black or African American","2054-5",80,1485501,5.4
,"2018","2018","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","White","2106-3",248,8282823,3.0
,"2018","2018","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","Asian or Pacific Islander","A-PI",16,615275,Unreliable
,"2018","2018","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","Black or African American","2054-5",65,1306939,5.0
,"2018","2018","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","White","2106-3",320,8220948,3.9
,"2018","2018","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","American Indian or Alaska Native","1002-5",11,134789,Unreliable
,"2018","2018","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","Black or African American","2054-5",101,1494625,6.8
,"2018","2018","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","White","2106-3",412,8987592,4.6
,"2018","2018","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","Asian or Pacific Islander","A-PI",16,560060,Unreliable
,"2018","2018","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","Black or African American","2054-5",105,1286838,8.2
,"2018","2018","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","White","2106-3",543,8695356,6.2
,"2018","2018","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","American Indian or Alaska Native","1002-5",11,114478,Unreliable
,"2018","2018","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","Asian or Pacific Islander","A-PI",18,595420,Unreliable
,"2018","2018","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","Black or African American","2054-5",145,1326621,10.9
,"2018","2018","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","White","2106-3",579,8565596,6.8
,"2018","2018","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","Asian or Pacific Islander","A-PI",14,489027,Unreliable
,"2018","2018","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","Black or African American","2054-5",166,1094562,15.2
,"2018","2018","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","White","2106-3",738,8041918,9.2
,"2018","2018","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","Asian or Pacific Islander","A-PI",26,499516,5.2
,"2018","2018","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","Black or African American","2054-5",154,1046769,14.7
,"2018","2018","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","White","2106-3",756,7420270,10.2
,"2018","2018","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","American Indian or Alaska Native","1002-5",11,75738,Unreliable
,"2018","2018","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","Asian or Pacific Islander","A-PI",35,395270,8.9
,"2018","2018","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","Black or African American","2054-5",167,806352,20.7
,"2018","2018","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","White","2106-3",917,6757453,13.6
,"2018","2018","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","Asian or Pacific Islander","A-PI",27,361299,7.5
,"2018","2018","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","Black or African American","2054-5",158,735599,21.5
,"2018","2018","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","White","2106-3",865,6037363,14.3
,"2018","2018","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","American Indian or Alaska Native","1002-5",10,52042,Unreliable
,"2018","2018","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","Asian or Pacific Islander","A-PI",54,287261,18.8
,"2018","2018","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","Black or African American","2054-5",139,537443,25.9
,"2018","2018","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","White","2106-3",1075,5334526,20.2
,"2018","2018","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","Asian or Pacific Islander","A-PI",31,242075,12.8
,"2018","2018","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","Black or African American","2054-5",148,504658,29.3
,"2018","2018","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","White","2106-3",916,4337356,21.1
,"2018","2018","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","American Indian or Alaska Native","1002-5",11,31163,Unreliable
,"2018","2018","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","Asian or Pacific Islander","A-PI",40,193070,20.7
,"2018","2018","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","Black or African American","2054-5",145,335169,43.3
,"2018","2018","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","White","2106-3",1084,3585272,30.2
,"2018","2018","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","American Indian or Alaska Native","1002-5",16,24122,Unreliable
,"2018","2018","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","Asian or Pacific Islander","A-PI",48,164457,29.2
,"2018","2018","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","Black or African American","2054-5",147,342065,43.0
,"2018","2018","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","White","2106-3",967,3006298,32.2
,"2018","2018","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","Asian or Pacific Islander","A-PI",53,123243,43.0
,"2018","2018","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","Black or African American","2054-5",121,199452,60.7
,"2018","2018","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","White","2106-3",1058,2250268,47.0
,"2018","2018","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","Asian or Pacific Islander","A-PI",46,Not Applicable,Not Applicable
