"Notes","Year","Year Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Five-Year Age Groups","Five-Year Age Groups Code","Sex","Sex Code","Single Race 6","Single Race 6 Code",Deaths,Population,Crude Rate
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","White","2106-3",10398,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","More than one race","M",39,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","American Indian or Alaska Native","1002-5",47,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","Asian","A",434,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","Black or African American","2054-5",1005,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","White","2106-3",7261,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","More than one race","M",32,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","American Indian or Alaska Native","1002-5",20,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","Asian","A",350,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","Black or African American","2054-5",608,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","White","2106-3",6099,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","More than one race","M",16,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","American Indian or Alaska Native","1002-5",13,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","Asian","A",212,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","Black or African American","2054-5",396,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","White","2106-3",3257,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","More than one race","M",13,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","Asian","A",137,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","Black or African American","2054-5",209,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","White","2106-3",1976,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","More than one race","M",10,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","100+ years","100+","Female","F","Asian","A",50,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","100+ years","100+","Female","F","Black or African American","2054-5",108,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","100+ years","100+","Female","F","White","2106-3",655,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","100+ years","100+","Male","M","Asian","A",27,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","100+ years","100+","Male","M","Black or African American","2054-5",38,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","100+ years","100+","Male","M","White","2106-3",254,Not Applicable,Not Applicable
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","White","2106-3",12,8694056,Unreliable
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","White","2106-3",17,8240003,Unreliable
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","35-39 years","35-39","Male","M","White","2106-3",19,8603118,Unreliable
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","White","2106-3",25,8118497,0.3
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","40-44 years","40-44","Male","M","White","2106-3",40,8459509,0.5
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","Black or African American","2054-5",11,1459954,Unreliable
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","White","2106-3",43,7478714,0.6
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","White","2106-3",33,7703187,0.4
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","Black or African American","2054-5",13,1444649,Unreliable
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","White","2106-3",52,7706990,0.7
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","Black or African American","2054-5",17,1279062,Unreliable
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","White","2106-3",61,7871208,0.8
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","Black or African American","2054-5",15,1406317,Unreliable
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","White","2106-3",111,7910288,1.4
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","Black or African American","2054-5",24,1228977,2.0
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","White","2106-3",107,7933776,1.3
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","Black or African American","2054-5",31,1412454,2.2
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","White","2106-3",161,8594845,1.9
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","Black or African American","2054-5",20,1200792,1.7
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","White","2106-3",204,8345171,2.4
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","Black or African American","2054-5",46,1241819,3.7
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","White","2106-3",254,8132063,3.1
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","Asian","A",15,468914,Unreliable
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","Black or African American","2054-5",52,999336,5.2
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","White","2106-3",282,7609364,3.7
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","Asian","A",14,478661,Unreliable
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","Black or African American","2054-5",51,960339,5.3
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","White","2106-3",317,6931769,4.6
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","Asian","A",19,371516,Unreliable
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","Black or African American","2054-5",42,701142,6.0
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","White","2106-3",354,6171692,5.7
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","Asian","A",26,344997,7.5
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","Black or African American","2054-5",53,656428,8.1
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","White","2106-3",420,5427669,7.7
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","Asian","A",30,265537,11.3
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","Black or African American","2054-5",45,445087,10.1
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","White","2106-3",437,4616966,9.5
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","Asian","A",15,210411,Unreliable
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","Black or African American","2054-5",49,397005,12.3
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","White","2106-3",434,3479986,12.5
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","Asian","A",23,159546,14.4
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","Black or African American","2054-5",47,238240,19.7
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","White","2106-3",425,2682485,15.8
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","Asian","A",15,Not Applicable,Not Applicable
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","Black or African American","2054-5",41,Not Applicable,Not Applicable
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","White","2106-3",386,Not Applicable,Not Applicable
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","Asian","A",22,Not Applicable,Not Applicable
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","Black or African American","2054-5",31,Not Applicable,Not Applicable
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","White","2106-3",349,Not Applicable,Not Applicable
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","Asian","A",17,Not Applicable,Not Applicable
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","Black or African American","2054-5",27,Not Applicable,Not Applicable
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","White","2106-3",298,Not Applicable,Not Applicable
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","Asian","A",11,Not Applicable,Not Applicable
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","Black or African American","2054-5",16,Not Applicable,Not Applicable
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","White","2106-3",213,Not Applicable,Not Applicable
,"2026 (provisional and partial)","2026","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","White","2106-3",104,Not Applicable,Not Applicable
