"Notes","State","State Code","Year","Year Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Ten-Year Age Groups","Ten-Year Age Groups Code",Deaths,Population,Crude Rate
,"West Virginia","54","2015","2015","Renal failure","N17-N19","65-74 years","65-74",34,197364,17.2
,"West Virginia","54","2015","2015","Renal failure","N17-N19","75-84 years","75-84",48,99660,48.2
,"West Virginia","54","2015","2015","Renal failure","N17-N19","85+ years","85+",39,39264,99.3
,"West Virginia","54","2016","2016","Other bacterial diseases","A30-A49","45-54 years","45-54",15,243143,Unreliable
,"West Virginia","54","2016","2016","Other bacterial diseases","A30-A49","55-64 years","55-64",33,265906,12.4
,"West Virginia","54","2016","2016","Other bacterial diseases","A30-A49","65-74 years","65-74",30,203027,14.8
,"West Virginia","54","2016","2016","Other bacterial diseases","A30-A49","75-84 years","75-84",45,101168,44.5
,"West Virginia","54","2016","2016","Other bacterial diseases","A30-A49","85+ years","85+",28,39322,71.2
,"West Virginia","54","2016","2016","Renal failure","N17-N19","45-54 years","45-54",15,243143,Unreliable
,"West Virginia","54","2016","2016","Renal failure","N17-N19","55-64 years","55-64",33,265906,12.4
,"West Virginia","54","2016","2016","Renal failure","N17-N19","65-74 years","65-74",31,203027,15.3
,"West Virginia","54","2016","2016","Renal failure","N17-N19","75-84 years","75-84",45,101168,44.5
,"West Virginia","54","2016","2016","Renal failure","N17-N19","85+ years","85+",28,39322,71.2
,"West Virginia","54","2017","2017","Other bacterial diseases","A30-A49","55-64 years","55-64",25,262100,9.5
,"West Virginia","54","2017","2017","Other bacterial diseases","A30-A49","65-74 years","65-74",27,208534,12.9
,"West Virginia","54","2017","2017","Other bacterial diseases","A30-A49","75-84 years","75-84",39,103255,37.8
,"West Virginia","54","2017","2017","Other bacterial diseases","A30-A49","85+ years","85+",28,39810,70.3
,"West Virginia","54","2017","2017","Renal failure","N17-N19","55-64 years","55-64",25,262100,9.5
,"West Virginia","54","2017","2017","Renal failure","N17-N19","65-74 years","65-74",27,208534,12.9
,"West Virginia","54","2017","2017","Renal failure","N17-N19","75-84 years","75-84",39,103255,37.8
,"West Virginia","54","2017","2017","Renal failure","N17-N19","85+ years","85+",28,39810,70.3
,"Wisconsin","55","2010","2010","Other bacterial diseases","A30-A49","45-54 years","45-54",21,873753,2.4
,"Wisconsin","55","2010","2010","Other bacterial diseases","A30-A49","55-64 years","55-64",26,699811,3.7
,"Wisconsin","55","2010","2010","Other bacterial diseases","A30-A49","65-74 years","65-74",49,400496,12.2
,"Wisconsin","55","2010","2010","Other bacterial diseases","A30-A49","75-84 years","75-84",69,258313,26.7
,"Wisconsin","55","2010","2010","Other bacterial diseases","A30-A49","85+ years","85+",67,118505,56.5
,"Wisconsin","55","2010","2010","Renal failure","N17-N19","45-54 years","45-54",21,873753,2.4
,"Wisconsin","55","2010","2010","Renal failure","N17-N19","55-64 years","55-64",27,699811,3.9
,"Wisconsin","55","2010","2010","Renal failure","N17-N19","65-74 years","65-74",49,400496,12.2
,"Wisconsin","55","2010","2010","Renal failure","N17-N19","75-84 years","75-84",70,258313,27.1
,"Wisconsin","55","2010","2010","Renal failure","N17-N19","85+ years","85+",67,118505,56.5
,"Wisconsin","55","2011","2011","Other bacterial diseases","A30-A49","45-54 years","45-54",16,864238,Unreliable
,"Wisconsin","55","2011","2011","Other bacterial diseases","A30-A49","55-64 years","55-64",24,732936,3.3
,"Wisconsin","55","2011","2011","Other bacterial diseases","A30-A49","65-74 years","65-74",39,411959,9.5
,"Wisconsin","55","2011","2011","Other bacterial diseases","A30-A49","75-84 years","75-84",65,258699,25.1
,"Wisconsin","55","2011","2011","Other bacterial diseases","A30-A49","85+ years","85+",74,121962,60.7
,"Wisconsin","55","2011","2011","Renal failure","N17-N19","45-54 years","45-54",16,864238,Unreliable
,"Wisconsin","55","2011","2011","Renal failure","N17-N19","55-64 years","55-64",24,732936,3.3
,"Wisconsin","55","2011","2011","Renal failure","N17-N19","65-74 years","65-74",40,411959,9.7
,"Wisconsin","55","2011","2011","Renal failure","N17-N19","75-84 years","75-84",65,258699,25.1
,"Wisconsin","55","2011","2011","Renal failure","N17-N19","85+ years","85+",74,121962,60.7
,"Wisconsin","55","2012","2012","Other bacterial diseases","A30-A49","45-54 years","45-54",14,850902,Unreliable
,"Wisconsin","55","2012","2012","Other bacterial diseases","A30-A49","55-64 years","55-64",44,745803,5.9
,"Wisconsin","55","2012","2012","Other bacterial diseases","A30-A49","65-74 years","65-74",42,440161,9.5
,"Wisconsin","55","2012","2012","Other bacterial diseases","A30-A49","75-84 years","75-84",68,260159,26.1
,"Wisconsin","55","2012","2012","Other bacterial diseases","A30-A49","85+ years","85+",63,124180,50.7
,"Wisconsin","55","2012","2012","Renal failure","N17-N19","45-54 years","45-54",14,850902,Unreliable
,"Wisconsin","55","2012","2012","Renal failure","N17-N19","55-64 years","55-64",44,745803,5.9
,"Wisconsin","55","2012","2012","Renal failure","N17-N19","65-74 years","65-74",42,440161,9.5
,"Wisconsin","55","2012","2012","Renal failure","N17-N19","75-84 years","75-84",68,260159,26.1
,"Wisconsin","55","2012","2012","Renal failure","N17-N19","85+ years","85+",63,124180,50.7
,"Wisconsin","55","2013","2013","Other bacterial diseases","A30-A49","45-54 years","45-54",14,833950,Unreliable
,"Wisconsin","55","2013","2013","Other bacterial diseases","A30-A49","55-64 years","55-64",36,765445,4.7
,"Wisconsin","55","2013","2013","Other bacterial diseases","A30-A49","65-74 years","65-74",43,462631,9.3
,"Wisconsin","55","2013","2013","Other bacterial diseases","A30-A49","75-84 years","75-84",83,261321,31.8
,"Wisconsin","55","2013","2013","Other bacterial diseases","A30-A49","85+ years","85+",51,126015,40.5
,"Wisconsin","55","2013","2013","Renal failure","N17-N19","45-54 years","45-54",14,833950,Unreliable
,"Wisconsin","55","2013","2013","Renal failure","N17-N19","55-64 years","55-64",36,765445,4.7
,"Wisconsin","55","2013","2013","Renal failure","N17-N19","65-74 years","65-74",43,462631,9.3
,"Wisconsin","55","2013","2013","Renal failure","N17-N19","75-84 years","75-84",84,261321,32.1
,"Wisconsin","55","2013","2013","Renal failure","N17-N19","85+ years","85+",51,126015,40.5
,"Wisconsin","55","2014","2014","Other bacterial diseases","A30-A49","45-54 years","45-54",16,816544,Unreliable
,"Wisconsin","55","2014","2014","Other bacterial diseases","A30-A49","55-64 years","55-64",50,780371,6.4
,"Wisconsin","55","2014","2014","Other bacterial diseases","A30-A49","65-74 years","65-74",53,484232,10.9
,"Wisconsin","55","2014","2014","Other bacterial diseases","A30-A49","75-84 years","75-84",63,263540,23.9
,"Wisconsin","55","2014","2014","Other bacterial diseases","A30-A49","85+ years","85+",88,128096,68.7
,"Wisconsin","55","2014","2014","Renal failure","N17-N19","45-54 years","45-54",16,816544,Unreliable
,"Wisconsin","55","2014","2014","Renal failure","N17-N19","55-64 years","55-64",50,780371,6.4
,"Wisconsin","55","2014","2014","Renal failure","N17-N19","65-74 years","65-74",54,484232,11.2
,"Wisconsin","55","2014","2014","Renal failure","N17-N19","75-84 years","75-84",63,263540,23.9
,"Wisconsin","55","2014","2014","Renal failure","N17-N19","85+ years","85+",88,128096,68.7
,"Wisconsin","55","2015","2015","Other bacterial diseases","A30-A49","45-54 years","45-54",17,799522,Unreliable
,"Wisconsin","55","2015","2015","Other bacterial diseases","A30-A49","55-64 years","55-64",50,794933,6.3
,"Wisconsin","55","2015","2015","Other bacterial diseases","A30-A49","65-74 years","65-74",63,507666,12.4
,"Wisconsin","55","2015","2015","Other bacterial diseases","A30-A49","75-84 years","75-84",82,265211,30.9
,"Wisconsin","55","2015","2015","Other bacterial diseases","A30-A49","85+ years","85+",72,129257,55.7
,"Wisconsin","55","2015","2015","Renal failure","N17-N19","45-54 years","45-54",18,799522,Unreliable
,"Wisconsin","55","2015","2015","Renal failure","N17-N19","55-64 years","55-64",50,794933,6.3
,"Wisconsin","55","2015","2015","Renal failure","N17-N19","65-74 years","65-74",63,507666,12.4
,"Wisconsin","55","2015","2015","Renal failure","N17-N19","75-84 years","75-84",83,265211,31.3
,"Wisconsin","55","2015","2015","Renal failure","N17-N19","85+ years","85+",72,129257,55.7
,"Wisconsin","55","2016","2016","Other bacterial diseases","A30-A49","45-54 years","45-54",24,779989,3.1
,"Wisconsin","55","2016","2016","Other bacterial diseases","A30-A49","55-64 years","55-64",56,806268,6.9
,"Wisconsin","55","2016","2016","Other bacterial diseases","A30-A49","65-74 years","65-74",71,530671,13.4
,"Wisconsin","55","2016","2016","Other bacterial diseases","A30-A49","75-84 years","75-84",84,268463,31.3
,"Wisconsin","55","2016","2016","Other bacterial diseases","A30-A49","85+ years","85+",74,129284,57.2
,"Wisconsin","55","2016","2016","Renal failure","N17-N19","45-54 years","45-54",24,779989,3.1
,"Wisconsin","55","2016","2016","Renal failure","N17-N19","55-64 years","55-64",55,806268,6.8
,"Wisconsin","55","2016","2016","Renal failure","N17-N19","65-74 years","65-74",72,530671,13.6
,"Wisconsin","55","2016","2016","Renal failure","N17-N19","75-84 years","75-84",87,268463,32.4
,"Wisconsin","55","2016","2016","Renal failure","N17-N19","85+ years","85+",74,129284,57.2
,"Wisconsin","55","2017","2017","Other bacterial diseases","A30-A49","45-54 years","45-54",10,760235,Unreliable
,"Wisconsin","55","2017","2017","Other bacterial diseases","A30-A49","55-64 years","55-64",54,815338,6.6
,"Wisconsin","55","2017","2017","Other bacterial diseases","A30-A49","65-74 years","65-74",77,552409,13.9
,"Wisconsin","55","2017","2017","Other bacterial diseases","A30-A49","75-84 years","75-84",78,273300,28.5
,"Wisconsin","55","2017","2017","Other bacterial diseases","A30-A49","85+ years","85+",77,128848,59.8
,"Wisconsin","55","2017","2017","Renal failure","N17-N19","45-54 years","45-54",11,760235,Unreliable
,"Wisconsin","55","2017","2017","Renal failure","N17-N19","55-64 years","55-64",54,815338,6.6
,"Wisconsin","55","2017","2017","Renal failure","N17-N19","65-74 years","65-74",81,552409,14.7
,"Wisconsin","55","2017","2017","Renal failure","N17-N19","75-84 years","75-84",79,273300,28.9
,"Wisconsin","55","2017","2017","Renal failure","N17-N19","85+ years","85+",79,128848,61.3
,"Wyoming","56","2014","2014","Other bacterial diseases","A30-A49","65-74 years","65-74",10,48382,Unreliable
,"Wyoming","56","2014","2014","Renal failure","N17-N19","65-74 years","65-74",10,48382,Unreliable
,"Wyoming","56","2017","2017","Other bacterial diseases","A30-A49","65-74 years","65-74",10,55944,Unreliable
,"Wyoming","56","2017","2017","Renal failure","N17-N19","65-74 years","65-74",10,55944,Unreliable
"---"
"Dataset: Multiple Cause of Death, 1999-2020"
"Query Parameters:"
"MCD - ICD-10 Codes: N17.0 (Acute renal failure with tubular necrosis); N17.1 (Acute renal failure with acute cortical necrosis);"
"N17.2 (Acute renal failure with medullary necrosis); N17.8 (Other acute renal failure); N17.9 (Acute renal failure, unspecified)"
"MCD - ICD-10 Codes: AND"
"MCD - ICD-10 Codes: A40.0 (Septicaemia due to streptococcus, group A); A40.1 (Septicaemia due to streptococcus, group B); A40.2"
"(Septicaemia due to streptococcus, group D); A40.3 (Septicaemia due to Streptococcus pneumoniae); A40.8 (Other streptococcal"
"septicaemia); A40.9 (Streptococcal septicaemia, unspecified); A41.0 (Septicaemia due to Staphylococcus aureus); A41.1"
"(Septicaemia due to other specified staphylococcus); A41.2 (Septicaemia due to unspecified staphylococcus); A41.3 (Septicaemia"
"due to Haemophilus influenzae); A41.4 (Septicaemia due to anaerobes); A41.5 (Septicaemia due to other Gram-negative organisms);"
"A41.8 (Other specified septicaemia); A41.9 (Septicaemia, unspecified)"
"Ten-Year Age Groups: 25-34 years; 35-44 years; 45-54 years; 55-64 years; 65-74 years; 75-84 years; 85+ years"
"Year/Month: 2010; 2011; 2012; 2013; 2014; 2015; 2016; 2017"
"Group By: State; Year; MCD - ICD Sub-Chapter; Ten-Year Age Groups"
"Show Totals: Disabled"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information."
"---"
"Query Date: Jan 15, 2026 1:36:26 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/mcd-icd10.html on Jan 15, 2026 1:36:26 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"2. Rows with zero Deaths are hidden. Use Quick Options above to show zero rows."
"3. Rows with suppressed Deaths are hidden. Use Quick Options above to show suppressed rows."
"---"
Footnotes:
"1. Totals and sub-totals show the frequency of the selected causes of death, which may be greater than the number of deaths."
"Note that any single death record may have up to 20 causes. More information."
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#2014-Revision."
"2. These items in the results table are not fully selected: Other bacterial diseases, Renal failure. The Query Description lists"
"the actual values selected."
"3. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Assurance of Confidentiality."
"4. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Unreliable."
"5. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Not Stated."
"6. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
