"Notes","Year","Year Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Five-Year Age Groups","Five-Year Age Groups Code","Sex","Sex Code","Single Race 6","Single Race 6 Code",Deaths,Population,Crude Rate
,"2026 (provisional and partial)","2026","Renal failure","N17-N19","60-64 years ","60-64","Female","F","White","2106-3",77,8594845,0.9
,"2026 (provisional and partial)","2026","Renal failure","N17-N19","60-64 years ","60-64","Male","M","White","2106-3",100,8345171,1.2
,"2026 (provisional and partial)","2026","Renal failure","N17-N19","65-69 years","65-69","Female","F","Black or African American","2054-5",19,1241819,Unreliable
,"2026 (provisional and partial)","2026","Renal failure","N17-N19","65-69 years","65-69","Female","F","White","2106-3",107,8132063,1.3
,"2026 (provisional and partial)","2026","Renal failure","N17-N19","65-69 years","65-69","Male","M","Black or African American","2054-5",26,999336,2.6
,"2026 (provisional and partial)","2026","Renal failure","N17-N19","65-69 years","65-69","Male","M","White","2106-3",152,7609364,2.0
,"2026 (provisional and partial)","2026","Renal failure","N17-N19","70-74 years","70-74","Female","F","Black or African American","2054-5",14,960339,Unreliable
,"2026 (provisional and partial)","2026","Renal failure","N17-N19","70-74 years","70-74","Female","F","White","2106-3",140,6931769,2.0
,"2026 (provisional and partial)","2026","Renal failure","N17-N19","70-74 years","70-74","Male","M","Black or African American","2054-5",20,701142,2.9
,"2026 (provisional and partial)","2026","Renal failure","N17-N19","70-74 years","70-74","Male","M","White","2106-3",199,6171692,3.2
,"2026 (provisional and partial)","2026","Renal failure","N17-N19","75-79 years","75-79","Female","F","Black or African American","2054-5",20,656428,3.0
,"2026 (provisional and partial)","2026","Renal failure","N17-N19","75-79 years","75-79","Female","F","White","2106-3",193,5427669,3.6
,"2026 (provisional and partial)","2026","Renal failure","N17-N19","75-79 years","75-79","Male","M","Asian","A",11,265537,Unreliable
,"2026 (provisional and partial)","2026","Renal failure","N17-N19","75-79 years","75-79","Male","M","Black or African American","2054-5",24,445087,5.4
,"2026 (provisional and partial)","2026","Renal failure","N17-N19","75-79 years","75-79","Male","M","White","2106-3",222,4616966,4.8
,"2026 (provisional and partial)","2026","Renal failure","N17-N19","80-84 years","80-84","Female","F","Asian","A",12,210411,Unreliable
,"2026 (provisional and partial)","2026","Renal failure","N17-N19","80-84 years","80-84","Female","F","Black or African American","2054-5",22,397005,5.5
,"2026 (provisional and partial)","2026","Renal failure","N17-N19","80-84 years","80-84","Female","F","White","2106-3",183,3479986,5.3
,"2026 (provisional and partial)","2026","Renal failure","N17-N19","80-84 years","80-84","Male","M","Black or African American","2054-5",16,238240,Unreliable
,"2026 (provisional and partial)","2026","Renal failure","N17-N19","80-84 years","80-84","Male","M","White","2106-3",195,2682485,7.3
,"2026 (provisional and partial)","2026","Renal failure","N17-N19","85-89 years","85-89","Female","F","Asian","A",10,Not Applicable,Not Applicable
,"2026 (provisional and partial)","2026","Renal failure","N17-N19","85-89 years","85-89","Female","F","Black or African American","2054-5",21,Not Applicable,Not Applicable
,"2026 (provisional and partial)","2026","Renal failure","N17-N19","85-89 years","85-89","Female","F","White","2106-3",206,Not Applicable,Not Applicable
,"2026 (provisional and partial)","2026","Renal failure","N17-N19","85-89 years","85-89","Male","M","Asian","A",11,Not Applicable,Not Applicable
,"2026 (provisional and partial)","2026","Renal failure","N17-N19","85-89 years","85-89","Male","M","Black or African American","2054-5",14,Not Applicable,Not Applicable
,"2026 (provisional and partial)","2026","Renal failure","N17-N19","85-89 years","85-89","Male","M","White","2106-3",194,Not Applicable,Not Applicable
,"2026 (provisional and partial)","2026","Renal failure","N17-N19","90-94 years","90-94","Female","F","Black or African American","2054-5",11,Not Applicable,Not Applicable
,"2026 (provisional and partial)","2026","Renal failure","N17-N19","90-94 years","90-94","Female","F","White","2106-3",132,Not Applicable,Not Applicable
,"2026 (provisional and partial)","2026","Renal failure","N17-N19","90-94 years","90-94","Male","M","White","2106-3",129,Not Applicable,Not Applicable
,"2026 (provisional and partial)","2026","Renal failure","N17-N19","95-99 years","95-99","Female","F","White","2106-3",58,Not Applicable,Not Applicable
,"2026 (provisional and partial)","2026","Renal failure","N17-N19","95-99 years","95-99","Male","M","White","2106-3",44,Not Applicable,Not Applicable
,"2026 (provisional and partial)","2026","Renal failure","N17-N19","100+ years","100+","Female","F","White","2106-3",18,Not Applicable,Not Applicable
"---"
"Dataset: Provisional Mortality Statistics, 2018 through Last Week"
"Query Parameters:"
"MCD - ICD-10 Codes: N17.0 (Acute renal failure with tubular necrosis); N17.1 (Acute renal failure with acute cortical necrosis);"
"N17.2 (Acute renal failure with medullary necrosis); N17.8 (Other acute renal failure); N17.9 (Acute renal failure, unspecified)"
"Group By: Year; MCD - ICD Sub-Chapter; Five-Year Age Groups; Sex; Single Race 6"
"Show Totals: Disabled"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd-provisional.html for more information."
"---"
"Query Date: Jan 30, 2026 6:57:26 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Provisional Mortality on CDC WONDER Online Database. Data are from the final Multiple Cause of Death Files, 2018-2023,"
"and from provisional data for years 2024 and later, as compiled from data provided by the 57 vital statistics jurisdictions"
"through the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/mcd-icd10-provisional.html on Jan 30, 2026"
"6:57:26 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"2. Rows with zero Deaths are hidden. Use Quick Options above to show zero rows."
"3. Rows with suppressed Deaths are hidden. Use Quick Options above to show suppressed rows."
"---"
Footnotes:
"1. Totals and sub-totals show the frequency of the selected causes of death, which may be greater than the number of deaths."
"Note that any single death record may have up to 20 causes. More information."
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when they include a subset of ages 85-100+ because populations are not"
"available for those ages. More information: http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Ages 85-100."
"2. These items in the results table are not fully selected: Renal failure. The Query Description lists the actual values"
"selected."
"3. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Assurance of Confidentiality."
"4. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Unreliable."
"5. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Not Stated."
"6. The population estimates for years 2022 - 2026 are from separate series of estimates based on the Modified Blended Base"
"produced by the US Census Bureau in lieu of the April 1, 2020 decennial population count. The Modified Blended Base consists of"
"the blend of Vintage 2020 postcensal population estimates for April 1, 2020, 2020 Demographic Analysis Estimates, and 2020"
"Census data from the internal Census Edited File (CEF). Each subsequent series of estimates adjusts the methodology."" The"
"population figures for years 2024 and later are single-race estimates of the July 1 resident population, from the Vintage 2024"
"postcensal series released by the Census Bureau on June 26, 2025. The population figures for year 2023 are single-race estimates"
"of the July 1 resident population, from the Vintage 2023 postcensal series released by the Census Bureau on June 27, 2024. T The"
"population figures for year 2022 are single-race estimates of the July 1 resident population, from the Vintage 2022 postcensal"
"series released by the Census Bureau on June 22, 2023. The population figures for year 2021 are single-race estimates of the"
"July 1 resident population, based on the Blended Base produced by the US Census Bureau in lieu of the April 1, 2020 decennial"
"population count, from the Vintage 2021 postcensal series released by the Census Bureau on June 30, 2022. The population figures"
"for year 2020 are single-race estimates of the July 1 resident population, from the Vintage 2020 postcensal series based on"
"April 2010 Census, released by the Census Bureau on July 27, 2021. The population figures for year 2019 are single-race"
"estimates of the July 1 resident population, from the Vintage 2019 postcensal series based on April 2010 Census, released by the"
"Census Bureau on June 25, 2020. The population figures for year 2018 are single-race estimates of the July 1 resident"
"population, from the Vintage 2018 postcensal series based on April 2010 Census, released by the Census Bureau on June 20, 2019."
"More information: http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Population Data."
"7. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Age"
"Group."
"8. Beginning with the 2018 data, changes have been implemented that affect the counts for ICD-10 cause of death codes O00-O99"
"compared to previous practice. In addition, data for the cause of death codes O00-O99 for 2003 through 2017 reflect differences"
"in information available to individual states and probable errors. Deaths with the underlying cause classified with O00-O99 are"
"subject to further processing before these deaths records are considered final. Provisional deaths have not undergone full"
"processing and review and therefore should not be considered final for statistical purposes. Caution should be used in"
"interpreting these data. More information can be found at: https://www.cdc.gov/nchs/maternal-mortality/."
"9. On March 11, 2021, the 2019 mortality data on CDC WONDER was updated with the 2019 mortality data updated by NCHS on March 4,"
"2021 to include corrected information for residents of Texas affecting 5 records previously coded to cause code *U01.4,"
"Terrorism involving firearms (homicide). The underlying and multiple cause of death codes for 5 records were corrected in the"
"2019 data. Underlying and multiple cause of death codes for those 5 records were recoded to Assault (homicide) by other and"
"unspecified firearm discharge, ICD-10 code X95. The corrected final death records replaces the data released on December 22,"
"2020."
"10. Connecticut population estimates for 2022 and later years are reported for 9 planning regions as county equivalent areas,"
"instead of the former 8 legacy counties in the Vintage 2022 postcensal series released by the Census Bureau on June 22, 2023,"
"and in the Vintage 2023 postcensal series released by the Census Bureau on June 27, 2024. Populations estimates for the former"
"counties are not available for 2022 and later years. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Connecticut-2022."
"11. After the creation of the final 2023 dataset, North Carolina updated the cause of death information for over 900 death"
"certificates to include a cause of death code indicating drug overdose (ICD-10 underlying cause-of-death codes: X40-X44,"
"X60-X64, X85, and Y10-Y14). Jurisdictions can continue to update death certificates after the closing of the mortality file. As"
"a result, users should consider that the actual death count for drug overdose deaths for North Carolina in 2023 is over 4,400"
"deaths, with a crude rate of approximately 41.0 per 100,000 population, and an age-adjusted rate of approximately 42.1 per"
"100,000 population. These deaths will not be updated on the final mortality datasets."
"12. Changes to cause of death classification affect reporting trends. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#ICD-10 Changes."
"13. Deaths related to external causes of injury or sudden death: In the provisional mortality data, causes of death classified"
"as external causes of injury (ICD-10 codes V01-Y89), sudden deaths (ICD-10 codes R95 and R96), or drug poisoning (ICD-10 codes"
"T36-T50), have the cause of death labeled as 'Data not shown due to 6 month lag to account for delays in death certificate"
"completion for certain causes of death.' For these deaths occurring 24 weeks prior to the final date in the provisional data,"
"the number of deaths and related statistics are not available by specific cause of death for ICD-10 codes V01-Y89, R95, R96, or"
"T36-T50. More information: http://wonder.cdc.gov/wonder/help/mcd-provisional.html#999."
"14. Deaths occurring through January 17, 2026 as of January 25, 2026."
