"Notes","Residence State","Residence State Code","Year","Year Code","Ten-Year Age Groups","Ten-Year Age Groups Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code",Deaths,Population,Crude Rate
,"Utah","49","2023","2023","55-64 years","55-64","Other bacterial diseases","A30-A49",26,309012,8.4
,"Utah","49","2023","2023","55-64 years","55-64","Renal failure","N17-N19",26,309012,8.4
,"Utah","49","2023","2023","65-74 years","65-74","Other bacterial diseases","A30-A49",62,253707,24.4
,"Utah","49","2023","2023","65-74 years","65-74","Renal failure","N17-N19",62,253707,24.4
,"Utah","49","2023","2023","75-84 years","75-84","Other bacterial diseases","A30-A49",69,126794,54.4
,"Utah","49","2023","2023","75-84 years","75-84","Renal failure","N17-N19",70,126794,55.2
,"Utah","49","2023","2023","85+ years","85+","Other bacterial diseases","A30-A49",34,36635,92.8
,"Utah","49","2023","2023","85+ years","85+","Renal failure","N17-N19",34,36635,92.8
,"Utah","49","2024 (provisional)","2024","45-54 years","45-54","Other bacterial diseases","A30-A49",19,401768,Unreliable
,"Utah","49","2024 (provisional)","2024","45-54 years","45-54","Renal failure","N17-N19",19,401768,Unreliable
,"Utah","49","2024 (provisional)","2024","55-64 years","55-64","Other bacterial diseases","A30-A49",30,312539,9.6
,"Utah","49","2024 (provisional)","2024","55-64 years","55-64","Renal failure","N17-N19",30,312539,9.6
,"Utah","49","2024 (provisional)","2024","65-74 years","65-74","Other bacterial diseases","A30-A49",57,261550,21.8
,"Utah","49","2024 (provisional)","2024","65-74 years","65-74","Renal failure","N17-N19",58,261550,22.2
,"Utah","49","2024 (provisional)","2024","75-84 years","75-84","Other bacterial diseases","A30-A49",60,133700,44.9
,"Utah","49","2024 (provisional)","2024","75-84 years","75-84","Renal failure","N17-N19",60,133700,44.9
,"Utah","49","2024 (provisional)","2024","85+ years","85+","Other bacterial diseases","A30-A49",46,37823,121.6
,"Utah","49","2024 (provisional)","2024","85+ years","85+","Renal failure","N17-N19",46,37823,121.6
,"Utah","49","2025 (provisional and partial)","2025","55-64 years","55-64","Other bacterial diseases","A30-A49",26,312539,8.3
,"Utah","49","2025 (provisional and partial)","2025","55-64 years","55-64","Renal failure","N17-N19",27,312539,8.6
,"Utah","49","2025 (provisional and partial)","2025","65-74 years","65-74","Other bacterial diseases","A30-A49",36,261550,13.8
,"Utah","49","2025 (provisional and partial)","2025","65-74 years","65-74","Renal failure","N17-N19",37,261550,14.1
,"Utah","49","2025 (provisional and partial)","2025","75-84 years","75-84","Other bacterial diseases","A30-A49",70,133700,52.4
,"Utah","49","2025 (provisional and partial)","2025","75-84 years","75-84","Renal failure","N17-N19",70,133700,52.4
,"Utah","49","2025 (provisional and partial)","2025","85+ years","85+","Other bacterial diseases","A30-A49",31,37823,82.0
,"Utah","49","2025 (provisional and partial)","2025","85+ years","85+","Renal failure","N17-N19",31,37823,82.0
,"Vermont","50","2018","2018","75-84 years","75-84","Other bacterial diseases","A30-A49",12,33893,Unreliable
,"Vermont","50","2018","2018","75-84 years","75-84","Renal failure","N17-N19",12,33893,Unreliable
,"Vermont","50","2020","2020","75-84 years","75-84","Other bacterial diseases","A30-A49",12,36624,Unreliable
,"Vermont","50","2020","2020","75-84 years","75-84","Renal failure","N17-N19",12,36624,Unreliable
,"Vermont","50","2020","2020","85+ years","85+","Other bacterial diseases","A30-A49",10,14357,Unreliable
,"Vermont","50","2020","2020","85+ years","85+","Renal failure","N17-N19",10,14357,Unreliable
,"Vermont","50","2022","2022","75-84 years","75-84","Renal failure","N17-N19",10,41532,Unreliable
,"Vermont","50","2023","2023","75-84 years","75-84","Other bacterial diseases","A30-A49",15,44105,Unreliable
,"Vermont","50","2023","2023","75-84 years","75-84","Renal failure","N17-N19",16,44105,Unreliable
,"Vermont","50","2024 (provisional)","2024","75-84 years","75-84","Other bacterial diseases","A30-A49",13,46791,Unreliable
,"Vermont","50","2024 (provisional)","2024","75-84 years","75-84","Renal failure","N17-N19",13,46791,Unreliable
,"Vermont","50","2024 (provisional)","2024","85+ years","85+","Other bacterial diseases","A30-A49",13,14152,Unreliable
,"Vermont","50","2024 (provisional)","2024","85+ years","85+","Renal failure","N17-N19",13,14152,Unreliable
,"Virginia","51","2018","2018","45-54 years","45-54","Other bacterial diseases","A30-A49",26,1125384,2.3
,"Virginia","51","2018","2018","45-54 years","45-54","Renal failure","N17-N19",27,1125384,2.4
,"Virginia","51","2018","2018","55-64 years","55-64","Other bacterial diseases","A30-A49",71,1106872,6.4
,"Virginia","51","2018","2018","55-64 years","55-64","Renal failure","N17-N19",72,1106872,6.5
,"Virginia","51","2018","2018","65-74 years","65-74","Other bacterial diseases","A30-A49",114,779038,14.6
,"Virginia","51","2018","2018","65-74 years","65-74","Renal failure","N17-N19",116,779038,14.9
,"Virginia","51","2018","2018","75-84 years","75-84","Other bacterial diseases","A30-A49",111,384471,28.9
,"Virginia","51","2018","2018","75-84 years","75-84","Renal failure","N17-N19",112,384471,29.1
,"Virginia","51","2018","2018","85+ years","85+","Other bacterial diseases","A30-A49",94,151892,61.9
,"Virginia","51","2018","2018","85+ years","85+","Renal failure","N17-N19",95,151892,62.5
,"Virginia","51","2019","2019","45-54 years","45-54","Other bacterial diseases","A30-A49",26,1100274,2.4
,"Virginia","51","2019","2019","45-54 years","45-54","Renal failure","N17-N19",26,1100274,2.4
,"Virginia","51","2019","2019","55-64 years","55-64","Other bacterial diseases","A30-A49",71,1114417,6.4
,"Virginia","51","2019","2019","55-64 years","55-64","Renal failure","N17-N19",71,1114417,6.4
,"Virginia","51","2019","2019","65-74 years","65-74","Other bacterial diseases","A30-A49",84,802291,10.5
,"Virginia","51","2019","2019","65-74 years","65-74","Renal failure","N17-N19",85,802291,10.6
,"Virginia","51","2019","2019","75-84 years","75-84","Other bacterial diseases","A30-A49",103,402130,25.6
,"Virginia","51","2019","2019","75-84 years","75-84","Renal failure","N17-N19",103,402130,25.6
,"Virginia","51","2019","2019","85+ years","85+","Other bacterial diseases","A30-A49",84,154485,54.4
,"Virginia","51","2019","2019","85+ years","85+","Renal failure","N17-N19",86,154485,55.7
,"Virginia","51","2020","2020","35-44 years","35-44","Other bacterial diseases","A30-A49",15,1127091,Unreliable
,"Virginia","51","2020","2020","35-44 years","35-44","Renal failure","N17-N19",16,1127091,Unreliable
,"Virginia","51","2020","2020","45-54 years","45-54","Other bacterial diseases","A30-A49",34,1084314,3.1
,"Virginia","51","2020","2020","45-54 years","45-54","Renal failure","N17-N19",34,1084314,3.1
,"Virginia","51","2020","2020","55-64 years","55-64","Other bacterial diseases","A30-A49",84,1116831,7.5
,"Virginia","51","2020","2020","55-64 years","55-64","Renal failure","N17-N19",85,1116831,7.6
,"Virginia","51","2020","2020","65-74 years","65-74","Other bacterial diseases","A30-A49",139,827566,16.8
,"Virginia","51","2020","2020","65-74 years","65-74","Renal failure","N17-N19",142,827566,17.2
,"Virginia","51","2020","2020","75-84 years","75-84","Other bacterial diseases","A30-A49",150,416842,36.0
,"Virginia","51","2020","2020","75-84 years","75-84","Renal failure","N17-N19",150,416842,36.0
,"Virginia","51","2020","2020","85+ years","85+","Other bacterial diseases","A30-A49",99,156636,63.2
,"Virginia","51","2020","2020","85+ years","85+","Renal failure","N17-N19",100,156636,63.8
,"Virginia","51","2021","2021","35-44 years","35-44","Other bacterial diseases","A30-A49",20,1159760,1.7
,"Virginia","51","2021","2021","35-44 years","35-44","Renal failure","N17-N19",20,1159760,1.7
,"Virginia","51","2021","2021","45-54 years","45-54","Other bacterial diseases","A30-A49",62,1086312,5.7
,"Virginia","51","2021","2021","45-54 years","45-54","Renal failure","N17-N19",64,1086312,5.9
,"Virginia","51","2021","2021","55-64 years","55-64","Other bacterial diseases","A30-A49",154,1125840,13.7
,"Virginia","51","2021","2021","55-64 years","55-64","Renal failure","N17-N19",155,1125840,13.8
,"Virginia","51","2021","2021","65-74 years","65-74","Other bacterial diseases","A30-A49",254,853298,29.8
,"Virginia","51","2021","2021","65-74 years","65-74","Renal failure","N17-N19",258,853298,30.2
,"Virginia","51","2021","2021","75-84 years","75-84","Other bacterial diseases","A30-A49",265,412369,64.3
,"Virginia","51","2021","2021","75-84 years","75-84","Renal failure","N17-N19",269,412369,65.2
,"Virginia","51","2021","2021","85+ years","85+","Other bacterial diseases","A30-A49",176,140985,124.8
,"Virginia","51","2021","2021","85+ years","85+","Renal failure","N17-N19",180,140985,127.7
,"Virginia","51","2022","2022","25-34 years","25-34","Other bacterial diseases","A30-A49",11,1174486,Unreliable
,"Virginia","51","2022","2022","25-34 years","25-34","Renal failure","N17-N19",11,1174486,Unreliable
,"Virginia","51","2022","2022","35-44 years","35-44","Other bacterial diseases","A30-A49",18,1167939,Unreliable
,"Virginia","51","2022","2022","35-44 years","35-44","Renal failure","N17-N19",18,1167939,Unreliable
,"Virginia","51","2022","2022","45-54 years","45-54","Other bacterial diseases","A30-A49",55,1075904,5.1
,"Virginia","51","2022","2022","45-54 years","45-54","Renal failure","N17-N19",57,1075904,5.3
,"Virginia","51","2022","2022","55-64 years","55-64","Other bacterial diseases","A30-A49",134,1110097,12.1
,"Virginia","51","2022","2022","55-64 years","55-64","Renal failure","N17-N19",136,1110097,12.3
,"Virginia","51","2022","2022","65-74 years","65-74","Other bacterial diseases","A30-A49",266,858089,31.0
,"Virginia","51","2022","2022","65-74 years","65-74","Renal failure","N17-N19",274,858089,31.9
,"Virginia","51","2022","2022","75-84 years","75-84","Other bacterial diseases","A30-A49",305,450041,67.8
,"Virginia","51","2022","2022","75-84 years","75-84","Renal failure","N17-N19",310,450041,68.9
,"Virginia","51","2022","2022","85+ years","85+","Other bacterial diseases","A30-A49",182,156858,116.0
,"Virginia","51","2022","2022","85+ years","85+","Renal failure","N17-N19",186,156858,118.6
,"Virginia","51","2023","2023","35-44 years","35-44","Other bacterial diseases","A30-A49",15,1185567,Unreliable
,"Virginia","51","2023","2023","35-44 years","35-44","Renal failure","N17-N19",16,1185567,Unreliable
,"Virginia","51","2023","2023","45-54 years","45-54","Other bacterial diseases","A30-A49",43,1075254,4.0
,"Virginia","51","2023","2023","45-54 years","45-54","Renal failure","N17-N19",44,1075254,4.1
,"Virginia","51","2023","2023","55-64 years","55-64","Other bacterial diseases","A30-A49",121,1101558,11.0
,"Virginia","51","2023","2023","55-64 years","55-64","Renal failure","N17-N19",123,1101558,11.2
,"Virginia","51","2023","2023","65-74 years","65-74","Other bacterial diseases","A30-A49",209,876869,23.8
,"Virginia","51","2023","2023","65-74 years","65-74","Renal failure","N17-N19",214,876869,24.4
,"Virginia","51","2023","2023","75-84 years","75-84","Other bacterial diseases","A30-A49",222,472393,47.0
,"Virginia","51","2023","2023","75-84 years","75-84","Renal failure","N17-N19",228,472393,48.3
,"Virginia","51","2023","2023","85+ years","85+","Other bacterial diseases","A30-A49",163,149617,108.9
,"Virginia","51","2023","2023","85+ years","85+","Renal failure","N17-N19",163,149617,108.9
,"Virginia","51","2024 (provisional)","2024","35-44 years","35-44","Other bacterial diseases","A30-A49",14,1207640,Unreliable
,"Virginia","51","2024 (provisional)","2024","35-44 years","35-44","Renal failure","N17-N19",14,1207640,Unreliable
,"Virginia","51","2024 (provisional)","2024","45-54 years","45-54","Other bacterial diseases","A30-A49",40,1079002,3.7
,"Virginia","51","2024 (provisional)","2024","45-54 years","45-54","Renal failure","N17-N19",40,1079002,3.7
,"Virginia","51","2024 (provisional)","2024","55-64 years","55-64","Other bacterial diseases","A30-A49",109,1095371,10.0
,"Virginia","51","2024 (provisional)","2024","55-64 years","55-64","Renal failure","N17-N19",110,1095371,10.0
,"Virginia","51","2024 (provisional)","2024","65-74 years","65-74","Other bacterial diseases","A30-A49",204,894161,22.8
,"Virginia","51","2024 (provisional)","2024","65-74 years","65-74","Renal failure","N17-N19",211,894161,23.6
,"Virginia","51","2024 (provisional)","2024","75-84 years","75-84","Other bacterial diseases","A30-A49",243,496314,49.0
,"Virginia","51","2024 (provisional)","2024","75-84 years","75-84","Renal failure","N17-N19",249,496314,50.2
,"Virginia","51","2024 (provisional)","2024","85+ years","85+","Other bacterial diseases","A30-A49",183,156638,116.8
,"Virginia","51","2024 (provisional)","2024","85+ years","85+","Renal failure","N17-N19",186,156638,118.7
,"Virginia","51","2025 (provisional and partial)","2025","35-44 years","35-44","Other bacterial diseases","A30-A49",16,1207640,Unreliable
,"Virginia","51","2025 (provisional and partial)","2025","35-44 years","35-44","Renal failure","N17-N19",17,1207640,Unreliable
,"Virginia","51","2025 (provisional and partial)","2025","45-54 years","45-54","Other bacterial diseases","A30-A49",39,1079002,3.6
,"Virginia","51","2025 (provisional and partial)","2025","45-54 years","45-54","Renal failure","N17-N19",39,1079002,3.6
,"Virginia","51","2025 (provisional and partial)","2025","55-64 years","55-64","Other bacterial diseases","A30-A49",94,1095371,8.6
,"Virginia","51","2025 (provisional and partial)","2025","55-64 years","55-64","Renal failure","N17-N19",95,1095371,8.7
,"Virginia","51","2025 (provisional and partial)","2025","65-74 years","65-74","Other bacterial diseases","A30-A49",173,894161,19.3
,"Virginia","51","2025 (provisional and partial)","2025","65-74 years","65-74","Renal failure","N17-N19",177,894161,19.8
,"Virginia","51","2025 (provisional and partial)","2025","75-84 years","75-84","Other bacterial diseases","A30-A49",223,496314,44.9
,"Virginia","51","2025 (provisional and partial)","2025","75-84 years","75-84","Renal failure","N17-N19",227,496314,45.7
,"Virginia","51","2025 (provisional and partial)","2025","85+ years","85+","Other bacterial diseases","A30-A49",151,156638,96.4
,"Virginia","51","2025 (provisional and partial)","2025","85+ years","85+","Renal failure","N17-N19",156,156638,99.6
,"Washington","53","2018","2018","35-44 years","35-44","Other bacterial diseases","A30-A49",14,1002869,Unreliable
,"Washington","53","2018","2018","35-44 years","35-44","Renal failure","N17-N19",14,1002869,Unreliable
,"Washington","53","2018","2018","45-54 years","45-54","Other bacterial diseases","A30-A49",33,933531,3.5
,"Washington","53","2018","2018","45-54 years","45-54","Renal failure","N17-N19",33,933531,3.5
,"Washington","53","2018","2018","55-64 years","55-64","Other bacterial diseases","A30-A49",60,960871,6.2
,"Washington","53","2018","2018","55-64 years","55-64","Renal failure","N17-N19",61,960871,6.3
,"Washington","53","2018","2018","65-74 years","65-74","Other bacterial diseases","A30-A49",97,708808,13.7
,"Washington","53","2018","2018","65-74 years","65-74","Renal failure","N17-N19",99,708808,14.0
,"Washington","53","2018","2018","75-84 years","75-84","Other bacterial diseases","A30-A49",121,322041,37.6
,"Washington","53","2018","2018","75-84 years","75-84","Renal failure","N17-N19",121,322041,37.6
,"Washington","53","2018","2018","85+ years","85+","Other bacterial diseases","A30-A49",95,133383,71.2
,"Washington","53","2018","2018","85+ years","85+","Renal failure","N17-N19",95,133383,71.2
,"Washington","53","2019","2019","35-44 years","35-44","Other bacterial diseases","A30-A49",13,1028141,Unreliable
,"Washington","53","2019","2019","35-44 years","35-44","Renal failure","N17-N19",13,1028141,Unreliable
,"Washington","53","2019","2019","45-54 years","45-54","Other bacterial diseases","A30-A49",25,923777,2.7
,"Washington","53","2019","2019","45-54 years","45-54","Renal failure","N17-N19",25,923777,2.7
,"Washington","53","2019","2019","55-64 years","55-64","Other bacterial diseases","A30-A49",73,959608,7.6
,"Washington","53","2019","2019","55-64 years","55-64","Renal failure","N17-N19",74,959608,7.7
,"Washington","53","2019","2019","65-74 years","65-74","Other bacterial diseases","A30-A49",102,735524,13.9
,"Washington","53","2019","2019","65-74 years","65-74","Renal failure","N17-N19",102,735524,13.9
,"Washington","53","2019","2019","75-84 years","75-84","Other bacterial diseases","A30-A49",96,339621,28.3
,"Washington","53","2019","2019","75-84 years","75-84","Renal failure","N17-N19",98,339621,28.9
